DMC, Unknown
lambda=  2.45010, T=   0.000, dT=  0.000, Date='2021-12-21 19:11:18'
   0.000   0.125 132.000     567., sample="Unknown"
 345245. 344735. 349950. 347319. 343196. 355605. 350346. 340928. 351724. 348213.
 345664. 350745. 350701. 351085. 348910. 351487. 351778. 349161. 348423. 348219.
 346851. 346633. 343028. 342844. 346019. 342131. 342111. 338450. 341011. 339344.
 337256. 334365. 338019. 333748. 331888. 331866. 330968. 327717. 328998. 326521.
 327323. 324965. 324441. 324135. 322299. 320750. 317142. 319606. 317828. 315041.
 314346. 313559. 311997. 308489. 306020. 302277. 299076. 296794. 286124. 278503.
 271178. 263268. 253017. 249067. 240850. 239130. 231512. 229602. 223061. 218060.
 219720. 211228. 213072. 206184. 206691. 202256. 198704. 198079. 192054. 192580.
 188578. 187570. 186387. 186509. 182911. 184069. 182649. 183214. 181389. 182141.
 181382. 179808. 181166. 179296. 180684. 178936. 177743. 178197. 179311. 178102.
 177549. 176654. 176358. 176145. 176754. 175021. 175675. 175248. 174097. 173774.
 174125. 174118. 172351. 173467. 172010. 172514. 170499. 172541. 170818. 170954.
 170781. 169624. 171043. 170714. 171581. 171169. 171147. 172177. 170898. 170677.
 171498. 168548. 168559. 167584. 166735. 164966. 165651. 165052. 165343. 164485.
 164099. 164095. 164041. 163987. 163215. 163561. 164699. 163749. 163724. 163462.
 162683. 162539. 163639. 162199. 161475. 162403. 162966. 161940. 162269. 161673.
 161762. 162940. 161979. 161273. 162381. 162122. 161975. 163934. 165764. 167179.
 168907. 169097. 167887. 165357. 164222. 162396. 161558. 161242. 160304. 160893.
 159550. 158824. 159008. 159771. 159559. 157664. 158846. 159446. 158059. 158016.
 158732. 158725. 157828. 158901. 157631. 158539. 158557. 159303. 157783. 157719.
 157141. 158098. 157645. 157868. 157657. 157743. 158609. 157385. 158439. 158661.
 158758. 158749. 158096. 158297. 157872. 157102. 157477. 158153. 158167. 159101.
 158856. 159840. 158948. 158534. 158323. 156768. 157032. 156433. 157960. 155969.
 156626. 156432. 156182. 156646. 155906. 156049. 156745. 157276. 156945. 156700.
 156368. 156932. 156933. 157639. 158251. 158942. 158289. 158452. 157623. 156732.
 157379. 156886. 156525. 155733. 154812. 154681. 155284. 157191. 155045. 155160.
 155634. 155244. 156367. 155629. 155402. 156531. 155591. 156518. 156446. 155980.
 155677. 155428. 156005. 156612. 155806. 157048. 157190. 159976. 159541. 161228.
 162955. 162157. 161912. 159350. 158137. 158311. 157885. 156774. 157110. 156928.
 156121. 156452. 155588. 157979. 156255. 157586. 156995. 157057. 157240. 157022.
 156209. 156088. 157016. 157082. 157042. 156436. 156089. 158044. 158507. 158503.
 159342. 159513. 160032. 159896. 158516. 158178. 159056. 156308. 155923. 156404.
 156514. 156581. 156107. 157084. 156692. 154783. 155889. 154701. 154335. 154929.
 154780. 154908. 155661. 154021. 154681. 155132. 155351. 154019. 155968. 157089.
 158337. 157709. 159127. 158522. 157715. 154327. 153594. 152304. 148831. 148630.
 148481. 146980. 146404. 145630. 145970. 147352. 146398. 146673. 147043. 147710.
 146669. 147042. 147309. 148937. 148047. 150042. 150114. 151248. 153382. 155116.
 156933. 160119. 160861. 162166. 162506. 162130. 159565. 159846. 157950. 157192.
